,provinceName,provinceEnglishName,province_zipCode,cityName,cityEnglishName,city_zipCode,confirmed,cured,dead,updateTime,updateDate,dailyNew_confirmed,dailyNew_dead,dailyNew_cured
40026,湖北省,Hubei,420000,十堰,Shiyan,420300.0,212,1,0,2020-02-02 20:50:05.247,2020-02-02,35.0,0.0,1.0
40025,湖北省,Hubei,420000,咸宁,Xianning,421200.0,246,1,0,2020-02-02 20:50:05.247,2020-02-02,40.0,0.0,0.0
40029,湖北省,Hubei,420000,天门,Tianmen,429006.0,99,0,7,2020-02-02 20:50:05.247,2020-02-02,17.0,0.0,0.0
40017,湖北省,Hubei,420000,孝感,Xiaogan,420900.0,749,2,14,2020-02-02 20:50:05.247,2020-02-02,121.0,2.0,0.0
40020,湖北省,Hubei,420000,宜昌,Yichang,420500.0,353,0,1,2020-02-02 20:50:05.247,2020-02-02,77.0,0.0,0.0
40028,湖北省,Hubei,420000,恩施州,Enshi Tujia and Miao Autonomous Prefecture,422800.0,105,4,0,2020-02-02 20:50:05.247,2020-02-02,18.0,0.0,3.0
41556,湖北省,Hubei,420000,未知地区,,0.0,0,35,0,2020-02-02 07:42:45.017,2020-02-02,0.0,0.0,33.0
40015,湖北省,Hubei,420000,武汉,Wuhan,420100.0,4109,175,224,2020-02-02 20:50:05.247,2020-02-02,894.0,32.0,69.0
40030,湖北省,Hubei,420000,潜江,Qianjiang,429005.0,35,0,1,2020-02-02 20:50:05.247,2020-02-02,8.0,0.0,0.0
40031,湖北省,Hubei,420000,神农架林区,Shennongjia,429021.0,7,2,0,2020-02-02 20:50:05.247,2020-02-02,0.0,0.0,0.0
40021,湖北省,Hubei,420000,荆州,Jingzhou,421000.0,333,4,4,2020-02-02 20:50:05.247,2020-02-02,46.0,0.0,2.0
40022,湖北省,Hubei,420000,荆门,Jingmen,420800.0,329,3,7,2020-02-02 20:50:05.247,2020-02-02,78.0,2.0,2.0
40018,湖北省,Hubei,420000,襄阳,Xiangyang,420600.0,441,0,0,2020-02-02 20:50:05.247,2020-02-02,94.0,0.0,0.0
40023,湖北省,Hubei,420000,鄂州,Ezhou,420700.0,278,2,13,2020-02-02 20:50:05.247,2020-02-02,51.0,4.0,2.0
40019,湖北省,Hubei,420000,随州,Suizhou,421300.0,384,3,3,2020-02-02 20:50:05.247,2020-02-02,80.0,2.0,3.0
40016,湖北省,Hubei,420000,黄冈,Huanggang,421100.0,1002,27,15,2020-02-02 20:50:05.247,2020-02-02,276.0,1.0,10.0
40024,湖北省,Hubei,420000,黄石,Huangshi,420200.0,252,8,2,2020-02-02 20:50:05.247,2020-02-02,43.0,0.0,7.0
39955,湖南省,Hunan,430000,娄底,Loudi,431300.0,29,1,0,2020-02-02 21:01:04.237,2020-02-02,3.0,0.0,0.0
39950,湖南省,Hunan,430000,岳阳,Yueyang,430600.0,53,0,0,2020-02-02 21:01:04.237,2020-02-02,8.0,0.0,0.0
39952,湖南省,Hunan,430000,常德,Changde,430700.0,42,0,0,2020-02-02 21:01:04.237,2020-02-02,3.0,0.0,0.0
39962,湖南省,Hunan,430000,张家界,Zhangjiajie,430800.0,3,0,0,2020-02-02 21:01:04.237,2020-02-02,1.0,0.0,0.0
39953,湖南省,Hunan,430000,怀化,Huaihua,431200.0,31,1,0,2020-02-02 21:01:04.237,2020-02-02,3.0,0.0,0.0
39957,湖南省,Hunan,430000,株洲,Zhuzhou,430200.0,25,1,0,2020-02-02 21:01:04.237,2020-02-02,3.0,0.0,1.0
39958,湖南省,Hunan,430000,永州,Yongzhou,431100.0,22,2,0,2020-02-02 21:01:04.237,2020-02-02,4.0,0.0,0.0
39960,湖南省,Hunan,430000,湘潭,Xiangtan,430300.0,16,3,0,2020-02-02 21:01:04.237,2020-02-02,3.0,0.0,3.0
39961,湖南省,Hunan,430000,湘西自治州,Xiangxi,433100.0,6,1,0,2020-02-02 21:01:04.237,2020-02-02,0.0,0.0,1.0
39956,湖南省,Hunan,430000,益阳,Yiyang,430900.0,27,0,0,2020-02-02 21:01:04.237,2020-02-02,3.0,0.0,0.0
39954,湖南省,Hunan,430000,衡阳,Hengyang,430400.0,30,3,0,2020-02-02 21:01:04.237,2020-02-02,4.0,0.0,3.0
39951,湖南省,Hunan,430000,邵阳,Shaoyang,430500.0,49,1,0,2020-02-02 21:01:04.237,2020-02-02,8.0,0.0,0.0
39959,湖南省,Hunan,430000,郴州,Chenzhou,431000.0,18,1,0,2020-02-02 21:01:04.237,2020-02-02,5.0,0.0,0.0
39949,湖南省,Hunan,430000,长沙,Changsha,430100.0,112,2,0,2020-02-02 21:01:04.237,2020-02-02,26.0,0.0,0.0
39870,甘肃省,Gansu,620000,临夏,Linxia,622900.0,2,0,0,2020-02-02 23:08:20.830,2020-02-02,0.0,0.0,0.0
39866,甘肃省,Gansu,620000,兰州,Lanzhou,620100.0,23,2,0,2020-02-02 23:08:20.830,2020-02-02,0.0,0.0,2.0
39868,甘肃省,Gansu,620000,天水,Tianshui,620500.0,3,0,0,2020-02-02 23:08:20.830,2020-02-02,0.0,0.0,0.0
39869,甘肃省,Gansu,620000,定西,Dingxi,621100.0,3,1,0,2020-02-02 23:08:20.830,2020-02-02,0.0,0.0,1.0
39874,甘肃省,Gansu,620000,平凉,Pingliang,620800.0,1,0,0,2020-02-02 23:08:20.830,2020-02-02,0.0,0.0,0.0
39871,甘肃省,Gansu,620000,张掖,Zhangye,620700.0,2,0,0,2020-02-02 23:08:20.830,2020-02-02,0.0,0.0,0.0
39875,甘肃省,Gansu,620000,甘南,Gannan,623000.0,1,0,0,2020-02-02 23:08:20.830,2020-02-02,0.0,0.0,0.0
39872,甘肃省,Gansu,620000,白银,Baiyin,620400.0,1,0,0,2020-02-02 23:08:20.830,2020-02-02,0.0,0.0,0.0
39873,甘肃省,Gansu,620000,金昌,Jinchang,620300.0,1,0,0,2020-02-02 23:08:20.830,2020-02-02,0.0,0.0,0.0
39867,甘肃省,Gansu,620000,陇南,Longnan,621200.0,3,0,0,2020-02-02 23:08:20.830,2020-02-02,0.0,0.0,0.0
40981,福建省,Fujian,350000,三明,Sanming,350400.0,11,0,0,2020-02-02 11:42:13.382,2020-02-02,1.0,0.0,0.0
40983,福建省,Fujian,350000,南平,Nanping,350700.0,8,0,0,2020-02-02 11:42:13.382,2020-02-02,0.0,0.0,0.0
40979,福建省,Fujian,350000,厦门,Xiamen,350200.0,18,0,0,2020-02-02 11:42:13.382,2020-02-02,1.0,0.0,0.0
40982,福建省,Fujian,350000,宁德,Ningde,350900.0,9,0,0,2020-02-02 11:42:13.382,2020-02-02,0.0,0.0,0.0
40977,福建省,Fujian,350000,泉州,Quanzhou,350500.0,29,0,0,2020-02-02 11:42:13.382,2020-02-02,5.0,0.0,0.0
40980,福建省,Fujian,350000,漳州,Zhangzhou,350600.0,12,0,0,2020-02-02 11:42:13.382,2020-02-02,1.0,0.0,0.0
40976,福建省,Fujian,350000,福州,Fuzhou,350100.0,44,0,0,2020-02-02 11:42:13.382,2020-02-02,5.0,0.0,0.0
40978,福建省,Fujian,350000,莆田,Putian,350300.0,27,0,0,2020-02-02 11:42:13.382,2020-02-02,2.0,0.0,0.0
40984,福建省,Fujian,350000,龙岩,Longyan,350800.0,1,0,0,2020-02-02 11:42:13.382,2020-02-02,0.0,0.0,0.0
40594,西藏自治区,Xizang,540000,待明确地区,Area not defined,0.0,1,0,0,2020-02-02 16:18:43.725,2020-02-02,1.0,-1.0,-5.0
41395,贵州省,Guizhou,520000,六盘水,Liupanshui,520200.0,8,0,0,2020-02-02 09:00:49.933,2020-02-02,0.0,0.0,0.0
41402,贵州省,Guizhou,520000,安顺,Anshun,520400.0,2,0,0,2020-02-02 09:00:49.933,2020-02-02,,,
41400,贵州省,Guizhou,520000,毕节,Bijie,520500.0,4,0,0,2020-02-02 09:00:49.933,2020-02-02,1.0,0.0,0.0
41396,贵州省,Guizhou,520000,贵阳,Guiyang,520100.0,6,1,0,2020-02-02 09:00:49.933,2020-02-02,2.0,0.0,0.0
41398,贵州省,Guizhou,520000,遵义,Zunyi,520300.0,5,0,0,2020-02-02 09:00:49.933,2020-02-02,1.0,0.0,0.0
41401,贵州省,Guizhou,520000,铜仁,Tongren,520600.0,3,1,0,2020-02-02 09:00:49.933,2020-02-02,0.0,0.0,0.0
41399,贵州省,Guizhou,520000,黔东南州,Qiandongnan,522600.0,4,0,0,2020-02-02 09:00:49.933,2020-02-02,2.0,0.0,0.0
41397,贵州省,Guizhou,520000,黔南州,Qiannan,522700.0,5,0,0,2020-02-02 09:00:49.933,2020-02-02,1.0,0.0,0.0
41403,贵州省,Guizhou,520000,黔西南州,Qianxinan,522300.0,1,0,0,2020-02-02 09:00:49.933,2020-02-02,0.0,0.0,0.0
39881,辽宁省,Liaoning,210000,丹东,Dandong,210600.0,6,0,0,2020-02-02 23:02:47.012,2020-02-02,0.0,0.0,0.0
39877,辽宁省,Liaoning,210000,大连,Dalian,210200.0,12,1,0,2020-02-02 23:02:47.012,2020-02-02,2.0,0.0,0.0
39880,辽宁省,Liaoning,210000,朝阳,Chaoyang,211300.0,6,0,0,2020-02-02 23:02:47.012,2020-02-02,0.0,0.0,0.0
39883,辽宁省,Liaoning,210000,本溪,Benxi,210500.0,3,0,0,2020-02-02 23:02:47.012,2020-02-02,0.0,0.0,0.0
39876,辽宁省,Liaoning,210000,沈阳,Shenyang,210100.0,17,0,0,2020-02-02 23:02:47.012,2020-02-02,4.0,0.0,0.0
39879,辽宁省,Liaoning,210000,盘锦,Panjin,211100.0,6,0,0,2020-02-02 23:02:47.012,2020-02-02,-1.0,0.0,0.0
39887,辽宁省,Liaoning,210000,营口,Yingkou,210800.0,1,0,0,2020-02-02 23:02:47.012,2020-02-02,0.0,0.0,0.0
39882,辽宁省,Liaoning,210000,葫芦岛,Huludao,211400.0,5,0,0,2020-02-02 23:02:47.012,2020-02-02,0.0,0.0,0.0
39886,辽宁省,Liaoning,210000,辽阳,Liaoyang,211000.0,2,0,0,2020-02-02 23:02:47.012,2020-02-02,1.0,0.0,0.0
39885,辽宁省,Liaoning,210000,铁岭,Tieling,211200.0,2,0,0,2020-02-02 23:02:47.012,2020-02-02,0.0,0.0,0.0
39878,辽宁省,Liaoning,210000,锦州,Jinzhou,210700.0,7,0,0,2020-02-02 23:02:47.012,2020-02-02,0.0,0.0,0.0
39884,辽宁省,Liaoning,210000,阜新,Fuxin,210900.0,3,0,0,2020-02-02 23:02:47.012,2020-02-02,1.0,0.0,0.0
40887,辽宁省,Liaoning,210000,鞍山,Anshan,210300.0,1,0,0,2020-02-02 12:10:50.295,2020-02-02,0.0,0.0,0.0
40507,重庆市,Chongqing,500000,万州区,Wanzhou District,500101.0,44,0,0,2020-02-02 16:23:09.066,2020-02-02,5.0,0.0,0.0
40513,重庆市,Chongqing,500000,两江新区,Liangjiang New Area,-1.0,12,0,0,2020-02-02 16:23:09.066,2020-02-02,2.0,0.0,0.0
40525,重庆市,Chongqing,500000,丰都县,Fengdu County,500230.0,5,1,0,2020-02-02 16:23:09.066,2020-02-02,0.0,0.0,0.0
40515,重庆市,Chongqing,500000,九龙坡区,Jiulongpo District,500107.0,11,0,1,2020-02-02 16:23:09.066,2020-02-02,2.0,0.0,0.0
40508,重庆市,Chongqing,500000,云阳县,Yunyang County,500235.0,18,1,0,2020-02-02 16:23:09.066,2020-02-02,0.0,0.0,1.0
40529,重庆市,Chongqing,500000,南岸区,Nan'an District,500108.0,4,0,0,2020-02-02 16:23:09.066,2020-02-02,1.0,0.0,0.0
40520,重庆市,Chongqing,500000,合川区,Hechuan District,500117.0,9,0,0,2020-02-02 16:23:09.066,2020-02-02,1.0,0.0,0.0
40514,重庆市,Chongqing,500000,垫江县,Dianjiang County,500231.0,12,0,0,2020-02-02 16:23:09.066,2020-02-02,1.0,0.0,0.0
40539,重庆市,Chongqing,500000,城口县,Chengkou County,500229.0,1,0,0,2020-02-02 16:23:09.066,2020-02-02,0.0,0.0,0.0
40523,重庆市,Chongqing,500000,大渡口区,Dadukou District,500104.0,6,0,0,2020-02-02 16:23:09.066,2020-02-02,0.0,0.0,0.0
40527,重庆市,Chongqing,500000,大足区,Dazu District,500111.0,4,0,0,2020-02-02 16:23:09.066,2020-02-02,0.0,0.0,0.0
40522,重庆市,Chongqing,500000,奉节县,Fengjie County,500236.0,8,0,0,2020-02-02 16:23:09.066,2020-02-02,3.0,0.0,0.0
40524,重庆市,Chongqing,500000,巫山县,Wushan County,500237.0,6,3,0,2020-02-02 16:23:09.066,2020-02-02,0.0,0.0,2.0
40516,重庆市,Chongqing,500000,巫溪县,Wuxi County,500238.0,11,0,0,2020-02-02 16:23:09.066,2020-02-02,1.0,0.0,0.0
40538,重庆市,Chongqing,500000,巴南区,Banan District,500113.0,1,0,0,2020-02-02 16:23:09.066,2020-02-02,0.0,0.0,0.0
40509,重庆市,Chongqing,500000,开州区,Kaizhou District,500154.0,16,0,0,2020-02-02 16:23:09.066,2020-02-02,0.0,0.0,0.0
40510,重庆市,Chongqing,500000,忠县,Zhong County,500233.0,15,0,0,2020-02-02 16:23:09.066,2020-02-02,3.0,0.0,0.0
40532,重庆市,Chongqing,500000,梁平区,Liangping District,500155.0,3,0,0,2020-02-02 16:23:09.066,2020-02-02,1.0,0.0,0.0
40541,重庆市,Chongqing,500000,武隆区,Wulong District,500156.0,1,0,0,2020-02-02 16:23:09.066,2020-02-02,0.0,0.0,0.0
40531,重庆市,Chongqing,500000,永川区,Yongchuan District,500118.0,3,1,0,2020-02-02 16:23:09.066,2020-02-02,0.0,0.0,1.0
40511,重庆市,Chongqing,500000,江北区,Jiangbei District,500105.0,13,0,0,2020-02-02 16:23:09.066,2020-02-02,1.0,0.0,0.0
40530,重庆市,Chongqing,500000,江津区,Jiangjin District,500116.0,3,0,0,2020-02-02 16:23:09.066,2020-02-02,0.0,0.0,0.0
40536,重庆市,Chongqing,500000,沙坪坝区,Shapingba District,500106.0,2,0,0,2020-02-02 16:23:09.066,2020-02-02,0.0,0.0,0.0
40537,重庆市,Chongqing,500000,涪陵区,Fuling District,500102.0,1,0,0,2020-02-02 16:23:09.066,2020-02-02,0.0,0.0,0.0
40519,重庆市,Chongqing,500000,渝中区,Yuzhong District,500103.0,9,0,0,2020-02-02 16:23:09.066,2020-02-02,2.0,0.0,0.0
40512,重庆市,Chongqing,500000,渝北区,Yubei District,500112.0,12,0,0,2020-02-02 16:23:09.066,2020-02-02,1.0,0.0,0.0
40534,重庆市,Chongqing,500000,潼南区,Tongnan District,500152.0,2,0,0,2020-02-02 16:23:09.066,2020-02-02,0.0,0.0,0.0
40521,重庆市,Chongqing,500000,璧山区,Bishan District,500120.0,8,0,0,2020-02-02 16:23:09.066,2020-02-02,0.0,0.0,0.0
40518,重庆市,Chongqing,500000,石柱县,Shizhu Tujia Autonomous County,500240.0,10,0,0,2020-02-02 16:23:09.066,2020-02-02,0.0,0.0,0.0
40540,重庆市,Chongqing,500000,秀山县,Xiushan Tujia and Miao Autonomous County,500241.0,1,1,0,2020-02-02 16:23:09.066,2020-02-02,0.0,0.0,0.0
40526,重庆市,Chongqing,500000,綦江区,Qijiang District,500110.0,4,0,0,2020-02-02 16:23:09.066,2020-02-02,0.0,0.0,0.0
40533,重庆市,Chongqing,500000,荣昌区,Rongchang District,500153.0,3,0,0,2020-02-02 16:23:09.066,2020-02-02,1.0,0.0,0.0
40528,重庆市,Chongqing,500000,铜梁区,Tongliang District,500151.0,4,0,0,2020-02-02 16:23:09.066,2020-02-02,2.0,0.0,0.0
40517,重庆市,Chongqing,500000,长寿区,Changshou District,500115.0,11,0,0,2020-02-02 16:23:09.066,2020-02-02,1.0,0.0,0.0
40535,重庆市,Chongqing,500000,黔江区,Qianjiang Tujia and Miao Autonomous County,500114.0,2,0,0,2020-02-02 16:23:09.066,2020-02-02,0.0,0.0,0.0
41029,陕西省,Shaanxi,610000,咸阳,Xianyang,610400.0,9,0,0,2020-02-02 11:19:16.462,2020-02-02,1.0,0.0,0.0
41034,陕西省,Shaanxi,610000,商洛,Shangluo,611000.0,2,0,0,2020-02-02 11:19:16.462,2020-02-02,0.0,0.0,0.0
41027,陕西省,Shaanxi,610000,安康,Ankang,610900.0,16,0,0,2020-02-02 11:19:16.462,2020-02-02,2.0,0.0,0.0
41031,陕西省,Shaanxi,610000,宝鸡,Baoji,610300.0,7,0,0,2020-02-02 11:19:16.462,2020-02-02,1.0,0.0,0.0
41030,陕西省,Shaanxi,610000,延安,Yan'an,610600.0,7,0,0,2020-02-02 11:19:16.462,2020-02-02,0.0,0.0,0.0
41035,陕西省,Shaanxi,610000,榆林,Yulin,610800.0,1,0,0,2020-02-02 11:19:16.462,2020-02-02,0.0,0.0,0.0
41028,陕西省,Shaanxi,610000,汉中,Hanzhong,610700.0,15,0,0,2020-02-02 11:19:16.462,2020-02-02,2.0,0.0,0.0
41033,陕西省,Shaanxi,610000,渭南,Weinan,610500.0,5,0,0,2020-02-02 11:19:16.462,2020-02-02,0.0,0.0,0.0
41026,陕西省,Shaanxi,610000,西安,Xi'an,610100.0,47,0,0,2020-02-02 11:19:16.462,2020-02-02,8.0,0.0,0.0
41032,陕西省,Shaanxi,610000,铜川,Tongchuan,610200.0,6,0,0,2020-02-02 11:19:16.462,2020-02-02,1.0,0.0,0.0
41036,陕西省,Shaanxi,610000,韩城,Hancheng,610581.0,1,0,0,2020-02-02 11:19:16.462,2020-02-02,0.0,0.0,0.0
40593,青海省,Qinghai,630000,待明确地区,Area not defined,0.0,2,0,0,2020-02-02 16:18:43.725,2020-02-02,1.0,0.0,0.0
40592,青海省,Qinghai,630000,西宁,Xining,630100.0,9,0,0,2020-02-02 16:18:43.725,2020-02-02,0.0,0.0,0.0
41042,黑龙江省,Heilongjiang,230000,七台河,Qitaihe,230900.0,6,0,0,2020-02-02 11:18:10.235,2020-02-02,1.0,0.0,0.0
41039,黑龙江省,Heilongjiang,230000,佳木斯,Jiamusi,230800.0,11,0,0,2020-02-02 11:18:10.235,2020-02-02,0.0,0.0,0.0
41043,黑龙江省,Heilongjiang,230000,双鸭山,Shuangyashan,230500.0,4,0,0,2020-02-02 11:18:10.235,2020-02-02,2.0,0.0,0.0
41037,黑龙江省,Heilongjiang,230000,哈尔滨,Harbin,230100.0,34,2,0,2020-02-02 11:18:10.235,2020-02-02,9.0,0.0,0.0
41046,黑龙江省,Heilongjiang,230000,大兴安岭,Daxinganling,232700.0,2,0,0,2020-02-02 11:18:10.235,2020-02-02,0.0,0.0,0.0
41040,黑龙江省,Heilongjiang,230000,大庆,Daqing,230600.0,8,0,0,2020-02-02 11:18:10.235,2020-02-02,0.0,0.0,0.0
41061,黑龙江省,Heilongjiang,230000,未明确,,0.0,0,2,0,2020-02-02 11:17:04.782,2020-02-02,,,
41041,黑龙江省,Heilongjiang,230000,牡丹江,Mudanjiang,231000.0,7,0,0,2020-02-02 11:18:10.235,2020-02-02,1.0,0.0,0.0
41038,黑龙江省,Heilongjiang,230000,绥化,Suihua,231200.0,14,0,2,2020-02-02 11:18:10.235,2020-02-02,1.0,0.0,0.0
41044,黑龙江省,Heilongjiang,230000,鸡西,Jixi,230300.0,4,0,0,2020-02-02 11:18:10.235,2020-02-02,0.0,0.0,0.0
41047,黑龙江省,Heilongjiang,230000,鹤岗,Hegang,230400.0,1,0,0,2020-02-02 11:18:10.235,2020-02-02,0.0,0.0,0.0
41048,黑龙江省,Heilongjiang,230000,黑河,Heihe,231100.0,1,0,0,2020-02-02 11:18:10.235,2020-02-02,,,
41045,黑龙江省,Heilongjiang,230000,齐齐哈尔,Qiqihar,230200.0,3,0,0,2020-02-02 11:18:10.235,2020-02-02,0.0,0.0,0.0
39201,上海市,Shanghai,310000,嘉定区,Jiading District,310114.0,2,0,0,2020-02-03 15:41:33.401,2020-02-03,0.0,0.0,0.0
39187,上海市,Shanghai,310000,外地来沪人员,People from other cities,-1.0,79,5,1,2020-02-03 15:41:33.401,2020-02-03,5.0,0.0,0.0
39198,上海市,Shanghai,310000,奉贤区,Fengxian District,310120.0,5,0,0,2020-02-03 15:41:33.401,2020-02-03,0.0,0.0,0.0
39189,上海市,Shanghai,310000,宝山区,Baoshan District,310113.0,10,0,0,2020-02-03 15:41:33.401,2020-02-03,2.0,0.0,0.0
39203,上海市,Shanghai,310000,崇明区,Chongming District,310151.0,1,0,0,2020-02-03 15:41:33.401,2020-02-03,0.0,0.0,0.0
39192,上海市,Shanghai,310000,徐汇区,Xuhui District,310104.0,9,0,0,2020-02-03 15:41:33.401,2020-02-03,2.0,0.0,0.0
39195,上海市,Shanghai,310000,普陀区,Putuo District,310107.0,6,0,0,2020-02-03 15:41:33.401,2020-02-03,3.0,0.0,0.0
39199,上海市,Shanghai,310000,杨浦区,Yangpu District,310110.0,4,0,0,2020-02-03 15:41:33.401,2020-02-03,2.0,0.0,0.0
39194,上海市,Shanghai,310000,松江区,Songjiang District,310117.0,7,0,0,2020-02-03 15:41:33.401,2020-02-03,0.0,0.0,0.0
39188,上海市,Shanghai,310000,浦东新区,Pudong District,310115.0,40,0,0,2020-02-03 15:41:33.401,2020-02-03,5.0,0.0,0.0
39196,上海市,Shanghai,310000,虹口区,Hongkou District,310109.0,5,0,0,2020-02-03 15:41:33.401,2020-02-03,0.0,0.0,0.0
39202,上海市,Shanghai,310000,金山区,Jinshan District,310116.0,1,0,0,2020-02-03 15:41:33.401,2020-02-03,0.0,0.0,0.0
39193,上海市,Shanghai,310000,长宁区,Changning District,310105.0,8,0,0,2020-02-03 15:41:33.401,2020-02-03,1.0,0.0,0.0
39190,上海市,Shanghai,310000,闵行区,Minhang District,310112.0,10,0,0,2020-02-03 15:41:33.401,2020-02-03,1.0,0.0,0.0
39200,上海市,Shanghai,310000,青浦区,Qingpu District,310118.0,2,0,0,2020-02-03 15:41:33.401,2020-02-03,0.0,0.0,0.0
39191,上海市,Shanghai,310000,静安区,Jing'an District,310106.0,9,0,0,2020-02-03 15:41:33.401,2020-02-03,0.0,0.0,0.0
39197,上海市,Shanghai,310000,黄浦区,Huangpu District,310101.0,5,0,0,2020-02-03 15:41:33.401,2020-02-03,0.0,0.0,0.0
38585,云南省,Yunnan,530000,临沧,Lincang,530900.0,1,0,0,2020-02-03 20:48:55.373,2020-02-03,0.0,0.0,0.0
38577,云南省,Yunnan,530000,丽江,Lijiang,530700.0,7,0,0,2020-02-03 20:48:55.373,2020-02-03,0.0,0.0,0.0
38575,云南省,Yunnan,530000,保山,Baoshan,530500.0,8,0,0,2020-02-03 20:48:55.373,2020-02-03,0.0,0.0,0.0
38578,云南省,Yunnan,530000,大理,,532901.0,7,1,0,2020-02-03 20:48:55.373,2020-02-03,0.0,0.0,0.0
38581,云南省,Yunnan,530000,待明确地区,Area not defined,0.0,5,0,0,2020-02-03 20:48:55.373,2020-02-03,3.0,0.0,0.0
38583,云南省,Yunnan,530000,德宏,,533100.0,4,0,0,2020-02-03 20:48:55.373,2020-02-03,0.0,0.0,0.0
38572,云南省,Yunnan,530000,昆明,Kunming,530100.0,32,0,0,2020-02-03 20:48:55.373,2020-02-03,1.0,0.0,0.0
38576,云南省,Yunnan,530000,昭通,Zhaotong,530600.0,8,0,0,2020-02-03 20:48:55.373,2020-02-03,0.0,0.0,0.0
38582,云南省,Yunnan,530000,普洱,Pu'er,530800.0,4,0,0,2020-02-03 20:48:55.373,2020-02-03,0.0,0.0,0.0
38579,云南省,Yunnan,530000,曲靖,Qujing,530300.0,6,1,0,2020-02-03 20:48:55.373,2020-02-03,1.0,0.0,0.0
38584,云南省,Yunnan,530000,楚雄,,532301.0,2,0,0,2020-02-03 20:48:55.373,2020-02-03,0.0,0.0,0.0
38574,云南省,Yunnan,530000,玉溪,Yuxi,530400.0,12,1,0,2020-02-03 20:48:55.373,2020-02-03,1.0,0.0,1.0
38580,云南省,Yunnan,530000,红河,,532500.0,5,1,0,2020-02-03 20:48:55.373,2020-02-03,0.0,0.0,0.0
38573,云南省,Yunnan,530000,西双版纳,Xishuangbanna,532800.0,13,1,0,2020-02-03 20:48:55.373,2020-02-03,1.0,0.0,1.0
39472,内蒙古自治区,Neimenggu,150000,乌兰察布,Ulanqab,150900.0,3,0,0,2020-02-03 10:53:23.956,2020-02-03,1.0,0.0,0.0
39478,内蒙古自治区,Neimenggu,150000,乌海市,Wuhai,150300.0,1,0,0,2020-02-03 10:53:23.956,2020-02-03,,,
39476,内蒙古自治区,Neimenggu,150000,兴安盟,Xinganmeng,152200.0,1,0,0,2020-02-03 10:53:23.956,2020-02-03,0.0,0.0,0.0
39469,内蒙古自治区,Neimenggu,150000,包头,Baotou,150200.0,6,0,0,2020-02-03 10:53:23.956,2020-02-03,1.0,0.0,0.0
39473,内蒙古自治区,Neimenggu,150000,呼伦贝尔,Hulunbuir,150700.0,2,1,0,2020-02-03 10:53:23.956,2020-02-03,0.0,0.0,0.0
39470,内蒙古自治区,Neimenggu,150000,呼和浩特,Hohhot,150100.0,4,0,0,2020-02-03 10:53:23.956,2020-02-03,2.0,0.0,0.0
39471,内蒙古自治区,Neimenggu,150000,巴彦淖尔,Bayannur,150800.0,3,0,0,2020-02-03 10:53:23.956,2020-02-03,0.0,0.0,0.0
39475,内蒙古自治区,Neimenggu,150000,赤峰,Chifeng,150400.0,2,0,0,2020-02-03 10:53:23.956,2020-02-03,0.0,0.0,0.0
39477,内蒙古自治区,Neimenggu,150000,通辽,Tongliao,150500.0,1,0,0,2020-02-03 10:53:23.956,2020-02-03,0.0,0.0,0.0
39468,内蒙古自治区,Neimenggu,150000,鄂尔多斯,Ordos,150600.0,9,0,0,2020-02-03 10:53:23.956,2020-02-03,3.0,0.0,0.0
39474,内蒙古自治区,Neimenggu,150000,锡林郭勒盟,Linguolexi,152500.0,2,0,0,2020-02-03 10:53:23.956,2020-02-03,0.0,0.0,0.0
38813,北京市,Beijing,110000,东城区,Dongcheng District,110101.0,2,0,0,2020-02-03 17:44:07.537,2020-02-03,-1.0,0.0,0.0
38805,北京市,Beijing,110000,丰台区,Fengtai District,110106.0,17,0,0,2020-02-03 17:44:07.537,2020-02-03,1.0,0.0,0.0
38804,北京市,Beijing,110000,外地来京人员,People from other cities,-1.0,19,2,0,2020-02-03 17:44:07.537,2020-02-03,8.0,0.0,0.0
38802,北京市,Beijing,110000,大兴区,Daxing District,110115.0,28,2,0,2020-02-03 17:44:07.537,2020-02-03,6.0,0.0,0.0
38814,北京市,Beijing,110000,延庆区,Yanqing District,110119.0,1,0,0,2020-02-03 17:44:07.537,2020-02-03,,,
38815,北京市,Beijing,110000,待明确地区,Area not defined,0.0,0,8,1,2020-02-03 17:44:07.537,2020-02-03,-5.0,1.0,8.0
38812,北京市,Beijing,110000,怀柔区,Huairou District,110116.0,3,0,0,2020-02-03 17:44:07.537,2020-02-03,2.0,0.0,0.0
38810,北京市,Beijing,110000,房山区,Fangshan District,110111.0,4,0,0,2020-02-03 17:44:07.537,2020-02-03,2.0,0.0,0.0
38807,北京市,Beijing,110000,昌平区,Changping District,110114.0,13,0,0,2020-02-03 17:44:07.537,2020-02-03,1.0,0.0,0.0
38801,北京市,Beijing,110000,朝阳区,Chaoyang District,110105.0,31,0,0,2020-02-03 17:44:07.537,2020-02-03,-4.0,0.0,0.0
38800,北京市,Beijing,110000,海淀区,Haidian District,110108.0,42,0,0,2020-02-03 17:44:07.537,2020-02-03,1.0,0.0,0.0
38808,北京市,Beijing,110000,石景山区,Shijingshan District,110107.0,5,0,0,2020-02-03 17:44:07.537,2020-02-03,0.0,0.0,0.0
38803,北京市,Beijing,110000,西城区,Xicheng District,110102.0,26,0,0,2020-02-03 17:44:07.537,2020-02-03,4.0,0.0,0.0
38806,北京市,Beijing,110000,通州区,Tongzhou District,110112.0,13,0,0,2020-02-03 17:44:07.537,2020-02-03,0.0,0.0,0.0
